Order_ID,Customer_Name,Customer_Location,Restaurant_Name,Cuisine,Order_Date,Delivery_Time_Minutes,Order_Amount,Delivery_Partner,Payment_Method,Rating,Review_Text,Review_Date,Is_Discount_Applied,Restaurant_Location
ORD009457,Nathan Malone,Harrishaven,Perez-Davidson,Thai,2024-01-19,60,1488.31,Partner A,Net Banking,2,Born we modern child war south.,2023-06-30,TRUE,North Heather
ORD009458,Tara Harris,Coxhaven,Adams-Taylor,Mexican,2024-08-17,108,644.63,Partner C,Net Banking,3,Top field own various that power certainly history such decade reality name operation.,2024-02-24,TRUE,Dianaland
ORD009459,Tracy Thomas,South Danielle,Sellers LLC,Indian,2024-10-28,47,976.66,Partner A,Cash,2,Lead activity strong line want attorney health increase huge conference accept board certain.,2024-07-21,TRUE,Andreaside
ORD009460,Derrick Day,Joseville,"Reid, Gamble and Turner",American,2024-10-10,14,468.93,Partner A,Credit Card,3,Order share later war air issue raise military.,2024-07-10,FALSE,North Jamiemouth
ORD009461,Maria Ortega,Riverschester,"Patel, Murphy and Ryan",Indian,2024-09-21,72,1359.64,Partner A,Debit Card,1,Draw address section none issue military reveal join manager five toward.,2024-02-05,TRUE,Sergiotown
ORD009462,Alexandra Cruz,South Christinafurt,Walter-Cortez,American,2023-07-29,69,544.81,Partner D,Debit Card,2,Common reveal apply prove left light sport reflect community without heavy type.,2024-03-27,TRUE,Lake Theresaland
ORD009463,Nicholas Smith,West Angelaport,"Carr, Brown and Meza",American,2024-10-29,79,1305.23,Partner B,UPI,3,So the woman value ball air.,2024-06-22,FALSE,West Briannafort
ORD009464,Jennifer Hill,Lake Kyleside,Adams Group,American,2024-10-15,114,1306.59,Partner B,Cash,1,Strong house agency mention listen indeed sort program late scene.,2024-05-03,FALSE,Port Molly
ORD009465,Russell Navarro,Justinville,"Ramos, Parsons and Wright",Mexican,2023-09-10,30,222.69,Partner C,Net Banking,3,Popular off food ahead treat office thought often avoid.,2024-06-17,FALSE,Port Johnview
ORD009466,Kevin Hardin,Garnerhaven,Perry LLC,American,2024-02-09,22,1151.72,Partner B,Debit Card,5,On many create decade someone customer number moment west position moment.,2024-09-14,FALSE,East Ellenhaven
ORD009467,Tara Smith,East Justinville,Rivera Inc,American,2024-09-21,83,1600.49,Partner C,Net Banking,1,Indeed product especially along father few.,2024-11-11,TRUE,Margaretburgh
ORD009468,Robert Weaver,North Kellymouth,Moss LLC,Chinese,2024-07-31,81,371.76,Partner A,Cash,2,Professional go wall industry book former camera young.,2023-11-26,TRUE,North Tracyland
ORD009469,Anthony Henry,Flemingview,Quinn Ltd,Indian,2025-01-04,60,1487.55,Partner A,Cash,2,Run practice glass up show every significant nor alone project must culture behavior.,2023-12-08,TRUE,East Robin
ORD009470,Michael Sullivan,Sotomouth,"Mckinney, Armstrong and Johnson",Italian,2024-10-17,101,601.13,Partner C,Net Banking,1,Call bar administration heavy pretty management management every study blue say.,2023-05-21,TRUE,Kleinburgh
ORD009471,Tamara Sanchez,Gallagherfort,Mclean-Velasquez,Thai,2023-01-20,17,1776.89,Partner C,Cash,5,Almost physical stand beat while production.,2025-01-13,FALSE,East Deborahmouth
ORD009472,Michael Frank,Virginiahaven,"Johnson, Gross and Palmer",American,2024-02-24,108,1421.75,Partner B,Credit Card,3,Successful wife several gun type oil phone compare back television total use scientist.,2023-10-29,FALSE,North Donna
ORD009473,Phillip Bryan,North Christopherland,Le-Mendez,American,2023-07-28,53,1897.98,Partner B,UPI,4,In share worker offer southern best organization future become because size single.,2024-03-20,FALSE,Lake Brittany
ORD009474,Tamara Butler,South Catherine,Vega Group,Chinese,2023-10-28,41,256.34,Partner C,Debit Card,3,Serve think black here company color them avoid away any resource bank.,2023-01-25,TRUE,West Benjamin
ORD009475,Angela Parker,North Danielle,"Hernandez, Mccarthy and Williams",Thai,2023-09-03,72,1247.58,Partner A,Net Banking,3,Bar air car hard lay bring still.,2023-08-17,FALSE,North Linda
ORD009476,Patrick Estrada,South Angelicabury,Ferguson and Sons,Japanese,2023-11-23,79,1221.51,Partner B,Cash,2,Smile season major join within only themselves local fear very.,2023-12-15,FALSE,Danielton
ORD009477,Richard Mcguire,Lake Jerryton,Chandler-Flynn,Chinese,2024-05-30,76,382.24,Partner B,Credit Card,5,Very discuss religious water operation true toward.,2024-07-30,FALSE,Lake Mauricechester
ORD009478,Joseph Nelson,Port Amandabury,Austin LLC,American,2024-02-11,17,671,Partner A,UPI,2,Yeah stock situation likely rather consider media.,2024-06-26,TRUE,North Chelsea
ORD009479,Christopher Flores,Jacobsmouth,Patel-Lara,Indian,2023-06-15,20,1402.07,Partner C,Net Banking,5,Truth would main but seek admit sister at number avoid most program.,2024-07-02,FALSE,North Karaland
ORD009480,Garrett Weaver,Mezaburgh,"Mcintyre, Cook and Sweeney",Mexican,2023-08-11,65,957.67,Partner D,Credit Card,2,Laugh leader certainly bad piece nearly whose glass old whole public.,2023-09-19,FALSE,West Joanne
ORD009481,Neil Lawson,Lake Maria,"Wade, Wallace and Shea",Chinese,2023-12-16,111,562.68,Partner A,Credit Card,5,Serious edge control believe free time few meet learn somebody message many color.,2024-08-31,TRUE,Tuckerside
ORD009482,Terry Callahan,South Sharon,"Mccarthy, Stephens and Johnson",Mexican,2023-05-25,79,438.5,Partner D,UPI,5,Thus student ever choose hot attorney.,2023-06-03,FALSE,Latoyaton
ORD009483,Kevin Butler,South Jenniferborough,Williams-Perez,American,2023-08-14,11,1816.83,Partner A,Credit Card,1,Family yard high painting pattern necessary.,2023-01-31,TRUE,Port Kylemouth
ORD009484,Nicole Kidd,Lake Crystal,"Hoffman, Sims and Johnson",Italian,2023-04-06,55,919.14,Partner D,Net Banking,5,Affect else with whose air student push mention.,2023-02-19,TRUE,Port Nicoleton
ORD009485,Jeremy Turner,Jessemouth,Cline LLC,American,2023-04-29,47,1455.43,Partner D,Cash,3,Behind close little service place after size great.,2023-03-06,TRUE,Barbarahaven
ORD009486,Michael Garcia,South Rhonda,Bailey-Bauer,Italian,2023-03-18,31,1723.36,Partner A,Debit Card,1,Benefit moment outside town heavy think.,2024-10-26,FALSE,Josephview
ORD009487,Monique Smith,West Shaneview,"Wallace, Mendez and Kemp",Thai,2023-05-10,69,812.7,Partner A,Debit Card,2,Decision cut recognize personal community forward director go buy want up.,2023-09-03,TRUE,East Christopher
ORD009488,Thomas Gonzales,Lake Cynthiabury,Bridges Group,Chinese,2024-06-22,50,680.98,Partner D,Debit Card,4,Student matter region measure free debate her.,2023-05-24,TRUE,Cherylton
ORD009489,Sarah Lee,Garciamouth,Lee LLC,Mexican,2023-02-04,108,1473.37,Partner A,Credit Card,3,Player future serious opportunity treatment century under exist degree grow.,2023-08-07,TRUE,Gillespietown
ORD009490,Lisa Cross,Lake Michaelmouth,Kline LLC,Japanese,2023-02-06,77,1499.33,Partner A,Credit Card,5,Yeah modern thank husband line hold last girl contain light exactly situation.,2024-12-02,FALSE,Nicolehaven
ORD009491,Jean Porter,Kimmouth,"Daniels, Case and Johnson",American,2024-01-23,60,660.84,Partner C,Cash,3,Team chair news adult worker happen quickly health mean night nothing.,2023-03-07,FALSE,South Megan
ORD009492,Jessica Morrison,New Jason,Tran Inc,Indian,2024-04-27,29,1117.93,Partner B,Cash,4,Example party close big despite us carry.,2024-03-29,TRUE,Elizabethport
ORD009493,Sherry Jackson,Schneiderstad,Garcia PLC,Thai,2023-03-14,14,1135.56,Partner C,Net Banking,1,Population bank drug ground high throughout success recently public and father.,2024-12-18,FALSE,Williamburgh
ORD009494,Daniel Mitchell,Derekstad,Sanders-Jackson,American,2023-07-07,58,1097.61,Partner D,Credit Card,3,Crime at clear keep rate simply tell month itself report.,2024-02-04,TRUE,Lake Sylvia
ORD009495,Paula Hanson DVM,Hopkinsstad,Cummings Ltd,Indian,2023-12-12,66,1850.36,Partner D,Cash,2,Build himself feel way create out shoulder majority race agreement.,2023-04-26,FALSE,New Matthewfort
ORD009496,Heather Morgan,Carloschester,Castro-Burns,Japanese,2023-02-23,57,1396.4,Partner A,UPI,5,That worker technology gas administration reach soon bag show.,2024-04-06,TRUE,Sharonchester
ORD009497,Joseph Gibson,East Miguelhaven,"Fleming, Pierce and Williams",Indian,2023-07-26,100,1013.76,Partner B,Cash,4,Team certain main serve rather simply top make decide son five.,2024-04-30,TRUE,South Emily
ORD009498,James Harris,Port Franklin,Johnson-Zimmerman,American,2024-10-07,73,1090.18,Partner D,Credit Card,4,Often check street economic paper former follow interest.,2023-05-13,FALSE,West Ericmouth
ORD009499,Danielle Smith,Lake Scotttown,"Mcbride, Brown and Gross",Mexican,2023-11-16,93,589.44,Partner A,UPI,3,Get rest bed live method mission.,2023-10-18,TRUE,Lindaville
ORD009500,Anthony Schneider,South Gregory,"Huff, Moody and Graham",Chinese,2024-08-31,61,1174.55,Partner D,Cash,4,Avoid low amount beyond often great prevent think leader believe.,2023-03-27,FALSE,Matthewland
ORD009501,Jordan Berry,Ellisberg,Walters-Lopez,Italian,2023-09-30,104,325.7,Partner A,Cash,2,Even couple capital or great career.,2024-02-28,TRUE,Matthewport
ORD009502,Vanessa Goodman,Stacystad,Long Group,Italian,2023-07-08,102,1278.96,Partner C,Credit Card,1,Son without foot scientist human his book our night kitchen nor cold admit.,2024-09-10,TRUE,West Whitney
ORD009503,Christopher Porter,East Jameschester,Smith-White,Chinese,2023-12-28,108,1356.75,Partner D,Cash,2,Rock sign machine decide matter you bad current recognize song life.,2024-04-17,FALSE,Butlerfurt
ORD009504,Jennifer Scott,Waltonburgh,Shaw-White,Italian,2024-02-28,48,648.54,Partner C,UPI,3,Up build chair into enjoy avoid cultural eight especially somebody box.,2023-09-22,FALSE,South Mark
ORD009505,Sean Fuentes,West Robertview,"Barton, Farrell and Farmer",Mexican,2023-02-08,44,660,Partner D,UPI,4,Share statement us data dark water beautiful yet exactly really glass pass.,2024-08-28,FALSE,East Brittany
ORD009506,Cheryl Miller,Scottside,Griffin Ltd,Indian,2024-06-14,15,1364.2,Partner B,Credit Card,4,Such bank pass dream loss whatever performance physical other at city.,2023-07-28,TRUE,Jessicaberg
ORD009507,Thomas Melendez,East Mary,Boyer and Sons,American,2024-01-05,89,1872.02,Partner A,Net Banking,5,Fill wish notice myself start grow character after reality total.,2023-05-03,FALSE,Allisontown
ORD009508,Michelle Rodriguez,Port Sandra,Thompson LLC,Japanese,2024-07-05,101,368.15,Partner B,Cash,4,Back too look may never focus well keep citizen leave past.,2024-07-17,TRUE,Port Loriton
ORD009509,Ethan Ramsey,West Michaelbury,Boyd Inc,Indian,2023-04-11,10,1049.42,Partner A,Debit Card,2,Interest full may identify risk through set item indicate nearly figure culture after.,2023-05-26,TRUE,Ortizburgh
ORD009510,Brandon Hendrix,Lake Scottside,Acosta-Wilson,Italian,2024-04-10,12,228.8,Partner B,UPI,4,Religious return meeting there southern police painting open.,2023-02-06,TRUE,East Tracey
ORD009511,Eric Rice,East Michael,"Massey, Wyatt and Jones",Japanese,2023-10-03,83,1471.42,Partner C,Debit Card,4,Free city market else scene conference.,2024-03-24,FALSE,North Paula
ORD009512,Timothy Park,Colefort,Solomon-Nelson,Japanese,2024-06-12,68,1010.11,Partner C,UPI,3,Such clearly popular pay huge usually suffer nothing boy painting rise.,2023-03-04,FALSE,Port Joseph
ORD009513,Alexander Stevenson,Lake Deanstad,Clark and Sons,Mexican,2024-09-02,88,1183.45,Partner D,Net Banking,2,Deep create until unit middle against operation.,2024-12-15,TRUE,Port Hollyport
ORD009514,Melissa Mitchell,Harrischester,"Torres, Booker and Nguyen",Chinese,2023-07-19,24,366.39,Partner B,Cash,1,Letter hard agree performance will factor wonder professional daughter.,2024-06-02,FALSE,Johnsonton
ORD009515,Jennifer White,Christopherstad,Moody Ltd,Indian,2023-01-28,74,1396.34,Partner B,Net Banking,1,Director point actually difficult majority near although build should her every hot others.,2023-06-20,FALSE,Parkerport
ORD009516,Christy Peck,South Timton,Burgess and Sons,Thai,2023-11-08,110,1734.11,Partner C,Net Banking,5,House half really rather against adult.,2024-09-05,FALSE,Cardenashaven
ORD009517,Peggy Moore,West Jennifer,Ruiz-Watkins,Indian,2024-02-03,109,705.44,Partner B,Credit Card,1,Newspaper lead pattern interest concern threat pass debate organization use talk environment.,2023-07-31,TRUE,West Williamtown
ORD009518,Christopher Mcfarland,East Ronald,Nelson-Smith,Italian,2024-01-05,43,785.24,Partner C,Debit Card,5,Anything about information civil office catch show race family Mr month.,2024-08-28,TRUE,North Kathleenville
ORD009519,Sara Reyes,Richardmouth,Mccormick PLC,Indian,2023-12-27,36,992.59,Partner D,Debit Card,5,Truth tax successful high tax whose professor summer statement true.,2023-02-14,FALSE,Whitechester
ORD009520,Wendy Butler,North Dianaville,"Tucker, Hudson and Faulkner",Italian,2024-11-03,93,854.1,Partner D,UPI,1,Worry finally sure forget quickly guy large positive seem war far military quite.,2023-05-29,TRUE,Teresahaven
ORD009521,Latoya Chambers,Stevenhaven,Stephens-Dougherty,Thai,2024-08-24,55,220.09,Partner D,Net Banking,3,Wide side represent left third quite heavy hot strong south simple rest public.,2023-01-21,FALSE,Patriciachester
ORD009522,Virginia Nguyen,North Tinabury,Richardson-Garcia,Indian,2023-03-14,105,929.73,Partner D,UPI,1,Yard many building TV local care garden bring wear news what political recognize.,2024-05-02,FALSE,Craigview
ORD009523,Monica Webb,Rothburgh,"Gilbert, Hendricks and Allen",Japanese,2023-03-27,41,303.51,Partner D,Credit Card,2,Pretty effort happen produce this spend focus share say sell.,2024-09-20,TRUE,New Amy
ORD009524,Jason Brown,Smithfort,"Mitchell, Schroeder and Hunter",Thai,2023-09-29,67,357.01,Partner D,Credit Card,4,Decide garden seven single site visit get.,2023-10-14,TRUE,North Nicole
ORD009525,Jennifer Hall,North Gina,Johnson and Sons,Indian,2023-11-13,36,1559.41,Partner D,Net Banking,4,Look scene total around majority product recent with quality wife.,2024-04-14,FALSE,New Paige
ORD009526,Cynthia Lucas,West Paul,"Garcia, Wilkins and Fitzgerald",Mexican,2023-06-21,59,1776.96,Partner D,Cash,1,Television until rock seek fine item open for remember this speech party indeed.,2023-05-06,TRUE,Lake Jeremy
ORD009527,Daniel Goodman,New Laura,Ponce Group,Indian,2023-10-11,41,1712.46,Partner C,UPI,5,Road spend herself statement own dream rich mention ready person prevent why right.,2024-12-10,TRUE,North Donaldchester
ORD009528,Kristen Sparks,Waynefort,Perry-Parker,Indian,2024-09-02,118,1461.82,Partner B,Cash,3,Officer nation speak performance start finish ok better listen.,2024-11-14,TRUE,Harryhaven
ORD009529,James Scott,Port Hayleystad,Marshall Group,Thai,2023-03-13,21,205.05,Partner C,Credit Card,5,Specific black forget one but process responsibility system heavy cut support.,2023-06-03,TRUE,Lake Deanfort
ORD009530,Randy Smith,West Alexanderville,"Thomas, Johnson and Rios",Italian,2024-01-05,98,1793,Partner C,Credit Card,4,Free green point move floor success.,2024-10-23,FALSE,Cherylview
ORD009531,Crystal Benjamin,Cooleymouth,"Carr, Bailey and Moss",Indian,2023-05-24,20,835.93,Partner A,Net Banking,3,Century enter owner card deal open old indicate citizen fall not everybody.,2024-06-19,FALSE,Zamorastad
ORD009532,Robert Austin,North Brianland,Young-Jackson,Mexican,2023-09-21,15,1158.52,Partner A,Cash,4,Beautiful something country democratic recognize whether.,2023-02-14,TRUE,East Joseph
ORD009533,Tiffany Nguyen,Princebury,Jackson-Evans,Indian,2024-09-25,80,1041.55,Partner A,Cash,5,Religious like check player analysis sense.,2024-08-22,TRUE,Port Jeremy
ORD009534,Amanda Castro,New Annestad,Acosta and Sons,Mexican,2024-06-23,30,1111.86,Partner C,Net Banking,3,Across provide speech hold realize feeling modern safe whether issue until not.,2024-02-07,TRUE,Faulknerland
ORD009535,Erin Hall,Schmidtview,Gilmore Ltd,Indian,2024-02-23,38,1374.31,Partner A,Credit Card,1,Hotel response same stage possible evidence soldier evidence learn moment edge miss.,2024-03-21,TRUE,South Roger
ORD009536,Allison Evans,New Jameshaven,Dudley-Daniels,Italian,2023-08-03,16,1087.1,Partner C,Net Banking,5,Wish itself certain shake air big she appear.,2024-05-12,FALSE,Port Jodystad
ORD009537,Tony Hughes,Robertborough,"Webster, Phillips and Lewis",Mexican,2023-07-18,77,363.82,Partner A,UPI,1,Bill thousand fear common course really.,2024-11-27,FALSE,West Cassandra
ORD009538,Megan Moore,South Tracy,Walsh PLC,Thai,2024-09-25,111,1543.99,Partner A,UPI,4,Age cut if young always public body.,2024-05-08,TRUE,North Jessicaburgh
ORD009539,Martha Reyes,North Stephaniestad,Fernandez-Mullins,Italian,2023-02-06,12,211.5,Partner B,UPI,4,Lose suggest house condition player size.,2023-09-25,FALSE,Nicoleville
ORD009540,Lauren Berry,West John,"Lucas, Werner and Terrell",Italian,2023-07-19,64,1556.34,Partner B,Net Banking,1,Senior than affect writer become language pretty consumer already could particular Democrat.,2023-06-17,FALSE,Port Mackenziefort
ORD009541,Gregory Harris,Carrollmouth,Davila-Bowman,Indian,2023-10-08,77,773.75,Partner B,Credit Card,5,Event tree room yourself nation how reveal close art report discover central hour.,2023-03-20,TRUE,North Chad
ORD009542,Melanie Rodriguez,Justinton,Wells Group,American,2024-06-14,62,472.1,Partner A,Net Banking,4,Democratic event one TV whatever reflect building.,2024-11-08,TRUE,Port Sharonville
ORD009543,Debra Dawson,Rogersmouth,"Jones, Alvarado and Smith",Japanese,2023-07-16,79,1189.65,Partner B,Cash,2,Fine share thank table then popular measure though.,2024-07-14,TRUE,West Anthony
ORD009544,Jamie Baker,Staffordshire,Case PLC,Chinese,2023-10-12,96,895.9,Partner A,Credit Card,3,Chair certainly doctor realize follow role style magazine bit middle cold.,2023-12-12,TRUE,Smithchester
ORD009545,Michael Williams,West Markview,Rodgers-Lara,American,2023-04-10,66,1642.58,Partner D,UPI,5,Mrs particular generation simply determine world example thank instead trial activity question meeting.,2024-06-20,TRUE,Lake Nathan
ORD009546,Austin Moore,North Jason,Baker-Jones,American,2024-05-13,79,232.29,Partner B,UPI,4,Sense tend reflect everybody data want author.,2024-08-14,FALSE,Watsonfort
ORD009547,Mark Ryan,Matthewstad,Robertson-Davis,American,2023-08-24,84,1750.38,Partner C,Debit Card,4,Local fire whose time person throughout matter explain national.,2024-01-08,FALSE,Tabithamouth
ORD009548,Justin Hanna,Alisonchester,"Houston, Hernandez and Clark",American,2024-01-29,114,294.67,Partner B,UPI,4,Quickly level American include brother gun.,2023-08-27,FALSE,Gailfort
ORD009549,Richard Schwartz,Cherylmouth,Byrd-Parker,Japanese,2024-04-27,108,289,Partner C,Debit Card,3,Opportunity three up rather trouble mission news site bar.,2023-04-28,FALSE,Kennedyview
ORD009550,Brian Flynn,Port Jessica,"Reyes, Rogers and Mitchell",Thai,2023-07-17,28,605.37,Partner C,Cash,4,Rise culture it land so represent cost through part political.,2023-12-05,TRUE,East Jeremyville
ORD009551,Calvin Lewis,North Brian,"Harding, Russell and Warren",Italian,2023-05-01,71,698.06,Partner A,Credit Card,3,Right pull scientist important record low expert writer boy enter able politics future.,2023-12-21,FALSE,New Charlesstad
ORD009552,Veronica Baker,Philipton,"Ayala, Mckee and Smith",Thai,2024-01-10,69,251.03,Partner D,Debit Card,1,Sing quickly their follow movement seek anyone so movie middle detail fast.,2023-05-27,FALSE,North Daniel
ORD009553,Michael Sutton,New Jamesstad,"Byrd, Horne and Brown",Thai,2024-05-06,71,662.6,Partner D,UPI,2,Nearly full her next practice together rock.,2023-08-24,TRUE,Walterton
ORD009554,Tyler Carroll,South Yolandamouth,"Williams, Olsen and Bennett",Chinese,2024-11-27,30,872.14,Partner B,Net Banking,2,Pattern site degree economy admit affect.,2024-03-04,FALSE,Heatherfurt
ORD009555,Amber Powell,Nguyenstad,"Becker, Park and Webb",Chinese,2024-01-11,97,1567.65,Partner B,Cash,5,How campaign Democrat effect charge during key.,2024-06-11,FALSE,West Kyleside
ORD009556,Kathleen Clark,Brandibury,Thompson PLC,Indian,2023-12-25,89,1496.34,Partner C,Net Banking,5,Son avoid consider situation accept middle include full.,2023-06-02,TRUE,Stevenberg
ORD009557,Amanda Andrews,Lewisfort,"Hernandez, Ramirez and Parker",Indian,2024-07-17,11,1241.08,Partner B,Credit Card,2,Month within get including morning high rich wrong dark service one toward build.,2023-02-08,TRUE,West Christina
ORD009558,Gregory Campbell,Port Chrisbury,"Molina, Haney and Navarro",Mexican,2024-06-18,67,896.92,Partner A,Credit Card,4,System day number behavior speak professor lose miss let.,2024-08-15,FALSE,East Brucefort
ORD009559,Joel Cruz,Port Elizabeth,Bryant-Sanchez,Mexican,2023-03-30,93,1153.42,Partner C,UPI,3,Tax sure more join interesting wrong cut big economic very health whether here.,2024-07-29,TRUE,East Eric
ORD009560,Larry Brown,Cherylberg,"Howard, Powell and Johnson",Chinese,2024-07-19,83,136.55,Partner A,Credit Card,3,Step growth front score performance lawyer simple theory.,2023-02-27,TRUE,Hillberg
ORD009561,Christine Webb,East Shannon,Joseph Group,Thai,2023-02-19,48,608.96,Partner B,Credit Card,3,Language talk smile not carry least its.,2023-09-03,TRUE,Port Shawn
ORD009562,Hector Collins,Coxland,"Adams, Martin and Russo",Japanese,2024-02-17,14,506.48,Partner C,Credit Card,3,Organization base perhaps ask down rather future.,2024-10-02,FALSE,West Julietown
ORD009563,Jonathan Le,East John,Lloyd PLC,Japanese,2023-08-20,21,146.3,Partner A,Net Banking,5,Film order floor wall benefit owner best.,2024-08-09,TRUE,West Mark
ORD009564,Robert Medina,Erinberg,Blair PLC,American,2024-04-12,35,1412.51,Partner A,UPI,5,Letter should his theory thank phone somebody exactly strategy man however law.,2023-08-06,TRUE,North Melissaburgh
ORD009565,Erika Keller,South Thomasland,Ellison-Murray,American,2024-08-22,85,1806.16,Partner D,Cash,4,Wonder let walk everybody one particular teacher arm network staff democratic citizen size.,2024-05-06,TRUE,Zacharytown
ORD009566,Brandon Cooley,Scottside,Pugh LLC,American,2023-12-23,112,891.01,Partner A,Credit Card,5,Mission rise office pick brother trade adult number.,2024-03-29,TRUE,Lake Bobby
ORD009567,Robert Mendoza,Lake Benjaminmouth,Jones PLC,Indian,2023-05-09,62,960.91,Partner D,Cash,2,Doctor within tough training conference land our world employee.,2024-05-11,FALSE,Masonmouth
ORD009568,Meghan Salas,Dennisstad,Kramer Group,Mexican,2023-02-12,76,186.83,Partner A,Cash,3,Major affect first agent air some training.,2024-11-08,FALSE,Henrychester
ORD009569,James Atkinson,South Lindseyhaven,Mata LLC,Italian,2023-11-21,28,651.38,Partner B,Credit Card,1,Memory everything great night evening body style source than these upon rest trial.,2023-09-20,TRUE,Adamsside
ORD009570,Kimberly Brandt,Gonzalesborough,Liu LLC,Indian,2023-06-24,51,145.24,Partner C,Credit Card,2,High but performance daughter them perhaps age win pass.,2024-07-09,TRUE,East Ericashire
ORD009571,Charles Schneider,Ericashire,Leonard-Maldonado,Thai,2024-11-17,117,1211.05,Partner B,Debit Card,4,Cover role wind upon material per.,2023-07-24,FALSE,Espinozaburgh
ORD009572,Angel Miller,New Michael,Washington Group,Mexican,2023-12-29,114,1080.46,Partner A,Credit Card,3,Face decision central opportunity new there book ability.,2023-03-23,TRUE,Freemanhaven
ORD009573,Russell Walker,New Todd,"Miller, Stephens and Hunter",Thai,2024-09-29,95,1256.44,Partner A,Cash,2,Wind page car crime cause stock rate suddenly population.,2023-03-14,FALSE,Jaclynside
ORD009574,Tracey Olson,South Peggy,Keller LLC,Italian,2024-06-24,113,1055.45,Partner A,Debit Card,3,Million space truth trial bank expect smile.,2023-09-08,FALSE,South Madisontown
ORD009575,Robin Lee,West Henry,Martinez Inc,Chinese,2023-09-20,97,1562.81,Partner C,Net Banking,4,Sell group should involve possible town explain day.,2023-09-28,TRUE,Troyborough
ORD009576,Alejandra Williams,North Ellenmouth,"Phillips, Gutierrez and Jarvis",Japanese,2023-05-23,17,295.46,Partner B,Cash,5,Day only billion order current day.,2023-09-19,TRUE,Oliverstad
ORD009577,Gary Rice,Lake Michael,"Hampton, Farrell and Estrada",Chinese,2024-04-11,18,444.28,Partner A,Debit Card,2,Television none ever able as rise mind local over rest figure must.,2023-07-12,TRUE,Lesterborough
ORD009578,Heidi Fuentes,Port Breanna,Kelley Ltd,Chinese,2023-11-01,90,984.89,Partner C,UPI,4,More form kitchen fish poor election subject.,2023-09-22,TRUE,Amandafurt
ORD009579,Yvette Robinson,New Julietown,"Schmidt, Fletcher and Martinez",Thai,2024-08-18,36,631.65,Partner C,Debit Card,1,Sell doctor item best card force likely manage take Congress help will.,2023-01-21,TRUE,North Teresaborough
ORD009580,Mary Rodriguez,Gabrielafort,Olson Ltd,Mexican,2024-09-10,68,365.68,Partner B,Net Banking,1,Future condition again than body either wrong parent president challenge.,2023-02-18,FALSE,South Colleenton
ORD009581,Ricky Newton,Annettetown,"Smith, Fox and Davis",Mexican,2024-07-04,66,235.81,Partner C,Debit Card,2,Film her away decade both fill level.,2023-10-14,FALSE,New Joshua
ORD009582,David Guerra,North Sarah,Collins-Garcia,Mexican,2024-12-08,31,1687.43,Partner D,Cash,5,Theory environmental just return nature ability many several.,2024-05-29,FALSE,New Courtney
ORD009583,Marie Roberson,Sanchezside,Simmons-Velasquez,Italian,2024-12-09,78,1776.28,Partner B,Cash,3,Speech dark while story soon guy international song PM.,2024-09-23,TRUE,Murphyfurt
ORD009584,Roger Robles,Robertside,Mendoza LLC,Thai,2024-01-10,50,681.76,Partner A,UPI,4,Nature truth especially speech movement house some risk her against including structure.,2023-08-12,TRUE,South Fernando
ORD009585,Patrick Perry,Dianabury,Leon-Dillon,Chinese,2023-06-15,106,229.26,Partner A,Debit Card,3,Material window add one stay board couple.,2023-12-26,FALSE,Lanemouth
ORD009586,Danielle Smith,Kellermouth,Martin LLC,Thai,2024-06-04,83,1933.18,Partner C,Cash,4,Situation great who major there decade much from customer.,2024-06-25,TRUE,East Brandon
ORD009587,Cynthia Jennings,Cochranburgh,Martinez-Hartman,Indian,2024-11-11,101,1657.18,Partner D,UPI,2,Person science food so time can could million west really.,2023-03-16,TRUE,East Michaeltown
ORD009588,Mrs. Melanie Fernandez,West Jessica,Peterson and Sons,Chinese,2024-12-30,119,591.4,Partner C,UPI,4,Peace guess analysis gun fund stuff trade return paper city.,2024-03-29,TRUE,West William
ORD009589,Mrs. Suzanne Herrera,New Crystalview,Smith-Frazier,Mexican,2023-07-04,89,491.98,Partner A,UPI,3,Mention spend character opportunity clear occur discuss data yet.,2024-10-15,TRUE,South Lisatown
ORD009590,Eric Maldonado,East Austin,"Martinez, Williams and Contreras",American,2023-02-03,18,909.83,Partner B,Cash,4,Popular week perform table from charge movement attention challenge method science.,2024-08-13,FALSE,Schultzfurt
ORD009591,Alicia Kim,Clarkstad,Walker Inc,Italian,2023-03-04,14,671.38,Partner D,Cash,4,Low seek population early use strong option physical meeting start.,2024-10-13,FALSE,West Ann
ORD009592,Jesus Ramirez,Smithbury,Donovan-Sanchez,Indian,2025-01-07,74,1379.59,Partner D,Net Banking,3,Open sure voice agree practice least probably knowledge professional sort.,2023-12-24,TRUE,Amandaside
ORD009593,Virginia Young,Yolandaberg,Michael PLC,Chinese,2023-11-30,44,832.76,Partner C,Debit Card,2,Art time since of seek everything military attack maybe I argue lay improve.,2024-08-16,TRUE,Lake Carol
ORD009594,Vanessa Patterson,Jonesmouth,Tucker-Long,Italian,2023-12-12,52,310.71,Partner B,Cash,3,Can whole detail call thank seem girl maintain.,2023-12-16,FALSE,East Thomas
ORD009595,Tara Kirk,Jamesborough,Jones-Schmidt,Italian,2023-11-14,13,717.33,Partner B,Debit Card,4,Clearly century your wrong her hope large late her assume.,2023-10-14,TRUE,Khanville
ORD009596,Mary Davis,Vanessafurt,Moore-Lee,Thai,2023-02-21,45,1504.86,Partner A,Debit Card,3,Age everything huge yeah support boy.,2024-03-08,TRUE,North Louis
